"","Asignatura","Profesor","Item_1","Item_2","Item_3","Item_4","Item_5","Item_6","Item_7","Item_8","Item_9","Item_10"
"3016",414,422,8,10,9,9,8,10,9,9,10,9
"3017",414,422,10,10,10,10,7,10,10,9,10,10
"3018",414,422,8,8,7,8,7,10,9,7,9,8
"3019",414,422,9,10,9,9,6,10,9,7,10,9
"3020",414,422,10,10,9,9,5,10,9,1,10,8
"3021",414,422,9,9,8,9,8,10,9,9,8,9
"3022",414,422,8,8,9,6,6,10,7,7,10,8
"3023",414,422,8,10,8,6,6,10,7,7,9,8
"3024",414,422,9,9,8,8,7,9,9,8,9,8
"3025",414,422,9,9,10,10,8,10,9,9,10,9
"3026",414,422,9,9,10,10,6,9,9,9,10,8
"3027",414,422,10,10,10,10,7,9,10,10,10,9
"3028",414,422,6,10,9,10,6,10,9,9,9,9
"3029",414,422,10,9,9,9,5,10,9,9,9,9
"3030",414,422,9,9,9,8,7,10,8,8,9,9
"3031",414,422,6,6,7,8,4,9,9,9,8,8
"3032",414,422,9,9,8,10,7,9,10,8,9,8
"3033",414,422,2,3,2,7,4,10,8,10,5,5
"3034",414,422,9,10,9,8,7,10,9,8,10,9
"3035",414,422,10,9,10,10,7,9,8,8,9,10
"3036",414,422,7,8,7,8,7,8,8,8,7,8
"3037",414,422,10,9,8,8,8,10,10,9,8,9
"3038",414,422,8,8,9,9,6,10,9,8,8,8
"3039",414,422,8,7,6,7,6,10,10,9,10,8
"3040",414,422,9,6,10,10,3,10,8,5,9,8
"3041",414,422,10,10,10,10,9,10,10,10,10,10
"3042",414,422,8,10,6,7,7,8,9,9,10,10
"3043",414,422,7,9,8,10,8,10,9,8,10,9
"3044",415,424,6,7,7,10,10,10,10,6,9,9
"3045",415,424,9,8,10,10,8,7,9,5,8,9
"3046",415,424,7,9,8,9,8,9,9,7,8,7
"3047",415,424,7,8,8,10,8,9,10,7,9,9
"3048",415,424,9,10,10,10,10,9,10,8,10,10
"3049",415,424,9,10,10,10,10,10,10,5,10,10
"3050",415,424,10,10,10,10,10,10,10,10,10,10
"3051",415,424,10,10,9,10,9,7,10,7,10,10
"3052",415,424,7,8,8,10,7,9,10,7,10,7
"3053",415,424,10,10,9,10,8,10,10,8,10,10
"3054",415,424,9,9,9,10,10,10,9,10,10,10
"3055",415,424,7,8,8,9,7,10,9,4,7,7
"3056",415,424,3,3,3,4,2,8,4,1,3,3
"3057",415,424,7,9,8,10,6,10,10,1,6,9
"3058",415,424,7,8,9,10,8,9,8,7,8,8
"3059",415,424,5,10,9,10,6,10,9,3,10,8
"3060",415,424,8,9,9,7,6,9,9,3,8,8
"3061",415,424,8,10,8,9,6,7,9,6,9,9
"3062",415,424,8,9,10,10,6,8,10,3,9,8
"3063",415,424,7,6,7,9,8,10,8,4,6,8
"3064",415,424,9,8,9,9,6,9,9,5,8,8
"3065",415,424,8,10,9,9,10,9,9,4,10,10
"3066",415,424,7,7,8,8,8,8,9,7,8,9
"3067",415,424,8,10,8,10,6,10,10,3,6,10
"3068",415,424,10,9,9,10,8,10,9,7,9,9
"3069",415,424,7,8,8,8,6,9,7,3,6,7
"3070",415,424,7,7,8,8,7,5,7,7,8,7
"3071",415,424,8,9,10,10,8,10,8,7,9,9
"3072",415,424,8,9,9,8,5,9,9,1,10,8
"3073",415,424,9,10,10,10,8,10,10,6,10,10
"3074",415,424,10,10,10,10,7,10,8,7,10,9
"3075",415,424,9,7,7,10,5,7,9,2,6,7
"3076",415,424,10,10,9,10,9,9,9,7,9,10
"3077",415,424,10,8,8,9,10,10,9,10,9,9
"3078",415,424,10,10,10,10,10,10,10,10,10,10
"3079",415,424,8,6,6,9,5,8,9,3,6,7
"3080",415,424,8,9,10,10,7,10,10,10,4,10
"3081",436,436,10,10,10,10,10,10,10,5,10,9
"3082",436,436,9,10,10,10,9,9,10,10,9,10
"3083",436,436,10,10,10,10,8,10,10,9,10,10
"3084",436,436,7,10,10,9,8,10,10,2,10,8
"3085",436,436,8,10,10,10,8,10,10,5,10,9
"3086",436,436,10,10,10,10,10,10,10,10,10,10
"3087",436,436,10,10,10,10,10,9,10,8,10,10
"3088",436,436,9,8,8,9,8,10,10,6,10,9
"3089",436,436,9,10,10,10,10,10,10,9,10,10
"3090",436,436,9,9,9,8,8,10,10,10,10,10
"3091",436,436,9,10,9,10,9,10,9,8,10,9
"3092",436,436,10,10,10,10,10,10,10,7,10,10
"3093",436,436,10,10,10,10,10,10,10,8,10,10
"3094",436,436,10,10,10,10,10,10,10,4,10,10
"3095",436,436,10,10,10,10,10,10,10,6,10,10
"3096",436,436,9,10,9,10,9,10,10,7,9,9
"3097",436,436,9,7,10,10,9,10,10,8,10,8
"3098",436,436,9,8,8,10,7,10,10,8,10,9
"3099",436,436,10,10,10,10,10,10,10,10,10,10
"3100",436,436,10,10,10,10,10,10,10,10,10,10
"3101",411,417,9,5,8,9,8,10,10,10,8,7
"3102",411,417,6,4,2,9,1,10,7,5,1,5
"3103",411,417,6,6,7,7,6,9,7,9,6,7
"3104",411,417,10,8,10,9,9,10,10,10,10,8
"3105",411,417,8,7,7,10,8,10,10,8,10,9
"3106",411,417,6,7,7,6,3,9,8,8,7,7
"3107",411,417,8,4,7,3,4,10,9,9,9,7
"3108",411,417,10,10,10,10,10,10,10,10,10,10
"3109",411,417,7,5,6,7,7,10,9,8,8,7
"3110",411,417,8,2,5,10,8,10,10,9,2,4
"3111",411,417,9,5,6,8,8,8,9,10,8,7
"3112",411,417,9,6,8,7,8,10,9,8,6,7
"3113",411,417,9,1,6,7,7,10,10,9,2,5
"3114",411,417,8,8,7,9,9,10,9,9,9,8
"3115",411,417,3,1,4,10,6,10,10,8,3,4
"3116",411,417,8,2,3,6,5,10,9,7,2,4
"3117",411,417,3,1,4,6,5,10,7,6,5,4
"3118",413,421,6,5,6,5,6,10,10,9,9,7
"3119",413,421,7,6,6,8,5,10,9,7,7,7
"3120",413,421,9,7,7,8,8,10,10,8,8,7
"3121",413,421,9,8,9,9,7,8,9,9,9,9
"3122",413,421,7,9,8,10,7,10,9,10,10,9
"3123",413,421,9,9,9,10,1,10,10,9,7,9
"3124",413,421,9,8,8,6,7,10,8,7,7,7
"3125",413,421,7,6,7,8,10,9,7,6,6,7
"3126",413,421,9,9,8,9,7,10,8,7,8,8
"3127",413,421,7,9,9,9,7,10,10,8,9,9
"3128",413,421,6,6,7,7,6,6,7,6,7,8
"3129",413,421,8,6,8,8,6,10,10,9,6,8
"3130",413,421,8,6,7,8,8,9,9,7,8,8
"3131",413,421,9,9,9,9,9,10,10,9,9,9
"3132",413,421,5,2,3,5,5,10,7,5,1,4
"3133",413,421,6,6,6,7,10,7,5,5,6,6
"3134",413,421,7,7,7,8,7,10,9,9,8,7
"3135",413,421,10,9,10,10,10,10,10,10,10,10
"3136",413,421,6,2,7,9,7,10,10,6,4,3
"3137",413,421,7,5,6,8,7,10,9,9,8,7
"3138",413,421,5,2,3,4,1,10,7,2,2,3
"3139",413,421,6,7,6,9,7,10,9,8,7.5,7.5
"3140",413,421,8,7,7,7,8,10,10,9,8,8
"3141",413,421,6,6,5,7,6,10,9,9,8,6
"3142",415,424,10,10,10,10,8,8,10,10,10,10
"3143",415,424,9,10,9,10,7,9,10,7,10,10
"3144",415,424,8,7,8,7,8,7,8,7,7,7
"3145",415,424,8,10,9,10,9,8,10,9,10,9
"3146",415,424,10,10,10,10,10,10,10,10,10,10
"3147",415,424,6,9,9,9,8,9,8,8,7,8
"3148",415,424,7,9,9,9,8,10,10,7,9,8
"3149",415,424,9,9,5,10,8,9,9,6,10,7
"3150",415,424,9,10,10,10,9,8,9,8,10,9
"3151",415,424,10,8,7,10,6,8,10,7,9,8
"3152",415,424,9,7,10,10,8,10,10,9,9,8
"3153",415,424,7,7,7,9,7,7,6,6,7,8
"3154",415,424,6,6,6,9,6,10,8,5,8,8
"3155",415,424,7,8,8,8,6,9,8,9,8,7
"3156",415,424,10,10,10,10,10,10,10,9,10,10
"3157",415,424,10,10,10,10,9,10,10,10,10,9
"3158",415,424,9,9,9,10,9,10,10,8,9,9
"3159",415,424,7,7,7,7,8,10,9,6,8,7
"3160",414,422,10,10,10,10,9,10,10,10,10,10
"3161",414,422,10,10,10,10,3,10,10,9,10,10
"3162",414,422,8,7,9,9,10,10,10,10,10,10
"3163",414,422,10,10,10,10,7,10,10,9,10,10
"3164",414,422,10,10,10,10,4,9,9,9,9,9
"3165",414,422,10,10,10,10,10,8,10,10,10,10
"3166",414,422,9,9,10,10,9,10,10,9,10,10
"3167",414,422,9,10,10,10,8,10,10,10,10,10
"3168",414,422,9,9,9,8,8,9,9,8,10,9
"3169",414,422,9,8,7,8,7,10,10,8,10,8
"3170",414,422,10,10,9,10,10,10,10,9,10,10
"3171",414,422,9,10,10,10,10,10,10,10,10,10
"3172",414,422,7,7,5,7,6,10,10,10,10,8
"3173",414,422,9,10,8,8,8,9,10,9,10,10
"3174",414,422,8,8,9,8,8,10,10,9,9,8
"3175",414,422,10,10,9,8,7,9,9,9,10,9
"3176",414,422,10,10,10,10,10,10,10,10,10,10
"3177",414,422,10,10,10,10,10,10,10,9,10,10
"3178",414,422,10,10,10,10,10,10,10,9,10,10
"3179",414,422,9,9,9,9,8,10,10,9,10,9
"3180",414,422,10,10,10,10,10,10,10,10,10,10
"3181",414,422,10,10,9,9,10,10,10,10,10,10
"3182",416,422,8,8,8,9,8,10,10,10,10,9
"3183",416,422,10,10,7,8,6,10,10,8,8,8
"3184",416,422,9,10,9,9,9,8,9,10,9,10
"3185",416,422,10,10,10,10,10,10,10,10,10,10
"3186",416,422,7,6,7,7,6,7,8,7,8,8
"3187",416,422,10,10,10,10,10,10,10,10,10,10
"3188",416,422,10,10,10,10,10,10,10,10,10,10
"3189",416,422,10,10,10,10,10,10,10,10,10,10
"3190",416,422,10,9,10,9,9,10,9,10,9,9
"3191",416,422,10,10,10,10,10,10,10,10,10,10
"3192",416,422,9,9,8,9,9,9,9,9,9,9
"3193",416,422,10,10,10,10,10,10,10,10,10,10
"3194",416,422,10,10,10,10,10,10,10,10,10,10
"3195",416,422,10,10,10,10,10,10,10,10,10,10
"3196",416,422,10,10,10,10,9,10,10,10,10,10
"3197",416,422,8,6,7,9,3,9,8,7,8,8
"3198",416,422,10,10,10,10,10,10,10,10,10,10
"3199",416,422,10,10,10,10,10,10,10,10,10,10
"3200",416,422,9,9,7,10,9,10,10,9,10,9
"3201",416,422,10,10,9,10,10,10,10,10,10,9
"3202",416,422,10,10,10,10,9,10,10,10,10,10
"3203",416,422,9,10,10,10,10,10,10,10,10,10
"3204",416,422,10,10,10,10,10,10,10,10,10,10
"3205",416,422,9,9,9,10,9,9,9,10,10,10
"3206",416,422,9,9,9,9,9,9,9,9,9,9
"3207",416,422,9,10,9,9,5,10,10,7,10,10
"3208",421,420,9,5,8,9,9,10,9,8,10,8
"3209",421,420,4,6,7,7,6,10,9,7,10,8
"3210",421,420,8,5,8,6,8,10,9,6,8,8
"3211",421,420,10,10,10,9,10,10,10,10,10,10
"3212",421,420,10,4,8,10,10,9,7,7,6,8
"3213",421,420,7,6,6,8,8,10,8,10,6,8
"3214",421,420,9,8,9,9,7,10,9,10,8,9
"3215",421,420,8,6,5,6,7,10,7,8,5,8
"3216",421,420,10,10,9,7,9,10,8,10,9,9
"3217",421,420,7,7,6,7,6,10,8,5,7,7
"3218",421,420,10,7,7,8,8,10,7,7,8,8
"3219",421,420,7,6,7,7,6,9,7,6,7,7
"3220",421,420,7,7,7,6,7,7,7,7,8,8
"3221",421,420,7,7,9,9,9,10,6,9,8,8
"3222",421,420,5,4,5,5,6,10,7,7,5,5
"3223",421,420,8,9,10,9,9,10,10,9,9,9
"3224",421,420,10,10,10,10,8,10,10,9,10,10
"3225",421,420,6,6,7,7,6,8,8,6,7,7
"3226",421,420,8,7,7,7,7,10,6,5,6,7
"3227",421,420,6,4,7,6,6,9,7,7,7,7
"3228",421,420,9,10,10,10,9,10,10,9,10,10
"3229",421,420,7,1,4,7,7,8,8,5,6,5
"3230",421,420,10,8,10,10,10,10,10,10,10,9
"3231",421,420,9,8,8,7,7,8,9,8,9,8
"3232",421,420,7,7,6,6,6,10,7,7,7,7
"3233",421,420,10,9,9,7,8,10,9,7,8,9
"3234",421,420,5,4,6,6,7,9,9,10,5,6
"3235",421,420,9,7,8,8,7,10,8,7,7,9
"3236",421,420,9,8,9,8,7,8,7,10,9,8
"3237",418,428,10,10,10,10,10,10,10,10,10,10
"3238",418,428,6,6,5,8,3,8,5,2,2,4
"3239",418,428,7,5,7,6,6,8,5,5,6,7
"3240",418,428,6,9,5,10,4,10,10,9,10,8
"3241",418,428,3,8,3,7,1,10,7,7,8,4
"3242",418,428,7,7,6,7,7,10,8,8,5,6
"3243",418,428,6,5,5,9,5,10,8,8,6,7
"3244",418,428,7,8,8,8,8,10,9,9,8,9
"3245",418,428,5,6,5,5,6,10,7,5,4,5
"3246",418,428,5,2,1,1,1,9,1,1,1,1
"3247",418,428,3,1,3,1,1,7,1,2,2,1
"3248",418,428,1,1,1,2,1,4,1,1,1,2
"3249",418,428,10,7,1,5,1,10,1,1,7,5
"3250",418,428,8,8,9,8,5,10,8,7,6,8
"3251",418,428,5,6,6,6,4,9,7,6,5,7
"3252",418,428,6,5,4,4,4,6,5,4,4,4
"3253",418,428,9,10,10,10,8,10,10,8,10,10
"3254",418,428,5,3,3,3,1,2,2,1,2,2
"3255",418,428,3,4,3,6,3,10,3,1,5,7
"3256",418,428,8,8,7,9,9,10,8,8,9,8
"3257",418,428,9,10,7,10,5,10,9,8,9,8
"3258",418,428,9,9,9,8,8,9,8,8,8,8
"3259",418,428,8,6,7,8,8,9,7,6,6,6
"3260",417,418,8,5,8,7,9,4,9,1,6,8
"3261",417,418,6,6,6,7,1,6,6,1,7,7
"3262",417,418,7,7,8,6,6,7,10,5,8,8
"3263",417,418,9,10,10,10,10,10,9,7,9,8
"3264",417,418,8,7,8,8,8,6,9,1,8,9
"3265",417,418,10,10,10,10,10,10,10,9,10,10
"3266",417,418,8,5,7,6,7,7,7,1,6,7
"3267",417,418,8,8,6,6,7,6,9,4,7,8
"3268",417,418,6,6,6,9,9,8,10,1,9,8
"3269",417,418,7,4,7,8,8,8,8,3,8,7
"3270",417,418,9,9,10,7,9,8,9,10,10,6
"3271",417,418,6,7,7,7,7,6,9,1,7,7
"3272",417,418,6,2,6,6,5,6,5,3,1,4
"3273",417,418,7,3,4,4,6,9,7,2,4,8
"3274",417,418,10,10,10,10,10,7,10,10,10,10
"3275",417,418,10,10,10,10,10,5,10,10,10,10
"3276",417,418,10,10,10,10,10,10,10,10,10,10
"3277",417,418,6,4,6,7,8,7,7,2,9,8
"3278",417,418,9,7,7,7,8,4,10,1,6,7
"3279",417,418,6,6,5,8,5,7,6,6,6,7
"3280",417,418,5,4,3,5,5,4,5,1,5,6
"3281",417,418,4,4,5,5,8,8,8,1,4,7
"3282",417,418,10,10,9,10,9,10,9,9,10,10
"3283",417,418,7,7,9,7,10,2,8,1,9,9
"3284",417,418,5,5,6,6,5,6,6,5,6,5
"3285",417,418,6,3,4,3,7,8,3,5,2,5
"3286",417,418,7,6,7,5,6,5,6,6,7,7
"3287",417,418,6,5,6,5,7,5,6,5,5,5
"3288",417,418,6,6,6,9,10,6,6,6,7,7
"3289",417,418,2,4,8,7,7,5,7,1,5,7
"3290",417,418,7,6,6,7,6,4,7,6,5,6
"3291",417,418,2,1,1,2,1,3,5,2,1,3
"3292",417,418,8,4,9,8,8,6,8,1,5,8
"3293",417,418,8,2,6,2,4,4,8,2,6,7
"3294",417,418,8,9,9,5,9,9,9,1,5,8
"3295",417,418,4,3,5,6,3,3,3,3,5,5
"3296",417,418,7,6,8,7,6,3,8,1,5,7
"3297",417,418,10,9,10,9,9,9,10,7,10,10
"3298",417,418,7,6,10,4,10,4,4,9,8,7
"3299",417,418,8,6,8,8,8,8,10,9,8,9
"3300",417,418,7,4,6,6,8,5,8,8,6,8
"3301",417,418,6,4,4,5,5,7,7,7,7,6
"3302",422,431,10,10,10,10,10,10,10,10,10,10
"3303",422,431,10,10,10,10,10,10,10,10,10,10
"3304",422,431,10,9,10,10,9,10,10,10,10,10
"3305",422,431,10,10,10,10,8,10,10,10,10,10
"3306",422,431,8,9,9,7,8,10,9,8,10,7
"3307",422,431,10,10,10,10,10,10,10,10,10,10
"3308",422,431,9,9,9,10,9,10,10,10,9,10
"3309",422,431,8,8,9,8,8,10,9,9,8,8
"3310",422,431,9,9,9,9,9,10,9,9,9,9
"3311",422,431,9,10,9,8,9,10,10,10,10,10
"3312",448,445,6,2,4,5,7,10,1,5,3,4
"3313",448,445,5,5,5,7,6,10,5,10,6,6
"3314",448,445,4,2,2,5,3,9,3,8,2,4
"3315",448,445,6,6,6,6,7,9,3,9,5,5
"3316",448,445,6,6,6,7,5,9,7,8,6,6
"3317",448,445,5,1,2,1,1,10,1,5,1,2
"3318",448,445,10,6,5,5,6,10,5,10,5,6
"3319",448,445,6,2,1,1,1,9,1,9,1,2
"3320",448,445,9,6,6,6,7,10,5,8,6,6
"3321",448,445,6,6,6,5,8,8,6,4,3,4
"3322",448,445,5,5,5,6,5,10,4,7,10,6
"3323",448,445,1,3,6,5,2,10,2,8,5,5
"3324",448,445,6,6,7,6,8,10,4,10,6,6
"3325",448,445,6,2,2,1,6,10,1,5,4,4
"3326",448,445,6,2,2,1,8,10,4,5,1,4
"3327",448,445,5,2,2,1,6,10,3,7,5,4
"3328",448,445,7,7,7,6,6,6,6,6,5,6
"3329",448,445,5,3,3,1,2,10,1,8,3,5
"3330",448,445,6,6,4,4,4,6,6,6,4,7
"3331",448,445,9,8,7,10,9,10,9,10,8,9
"3332",448,445,5,5,5,3,6,10,1,8,3,4
"3333",448,445,6,1,2,1,5,10,3,5,1,1
"3334",448,445,7,6,6,6,5,7,6,7,6,6
"3335",448,445,8,6,7,4,7,9,4,9,6,6
"3336",448,445,9,8,6,5,8,10,4,10,6,7
"3337",448,445,3,1,1,1,1,10,2,3,1,2
"3338",448,445,5,3,3,2,5,10,3,7,2,4
"3339",447,444,10,10,10,10,10,10,10,10,10,10
"3340",447,444,9,8,8,6,6,10,9,10,10,9
"3341",447,444,8,8,8,8,8,8,8,8,8,8
"3342",447,444,9,9,9,8,8,9,9,9,9,8
"3343",447,444,10,10,9,8,7,10,10,10,9,9
"3344",447,444,8,8,9,7,7,8,8,7,8,9
"3345",447,444,10,9,9,10,10,10,10,10,10,9
"3346",447,444,10,10,10,10,8,9,10,9,10,9
"3347",447,444,10,10,10,10,10,10,10,10,10,10
"3348",447,444,7,8,5,7,8,7,10,1,5,6
"3349",447,444,10,9,8,8,8,10,10,10,9,9
"3350",447,444,10,10,10,10,10,10,10,10,10,10
"3351",447,444,9,8,9,8,9,10,9,9,9,9
"3352",447,444,10,8,9,9,9,10,10,9,10,9
"3353",447,444,9,10,10,9,9,9,10,1,10,9
"3354",447,444,9,9,9,9,9,9,9,9,9,9
"3355",447,444,7,7,7,7,8,8,8,6,6,7
"3356",447,444,10,10,10,10,9,10,10,10,10,10
"3357",447,444,10,10,10,10,10,10,10,9,10,10
"3358",447,444,10,10,10,9,9,10,9,9,9,9
"3359",447,444,9,9,9,8,9,10,9,7,10,10
"3360",447,444,9,10,10,9,8,10,10,9,10,9
"3361",447,444,9,8,10,9,9,7,9,8,9,9
"3362",447,444,10,10,9,10,7,10,10,7,9,9
"3363",447,444,10,8,10,10,5,10,10,10,10,7
"3364",447,444,9,8,9,8,9,10,8,5,9,8
"3365",446,443,10,10,10,10,10,8,10,10,10,10
"3366",446,443,9,10,10,10,8,9,10,9,10,10
"3367",446,443,10,10,10,10,10,10,10,10,10,10
"3368",446,443,10,10,10,10,10,10,10,10,10,10
"3369",446,443,10,10,10,10,10,10,10,6,10,10
"3370",446,443,10,10,10,10,10,10,10,10,10,10
"3371",446,443,10,10,10,10,10,10,10,10,10,10
"3372",446,443,10,10,10,10,10,10,10,10,10,10
"3373",446,443,10,10,10,10,10,10,10,10,10,10
"3374",446,443,10,10,10,10,10,10,10,10,10,10
"3375",446,443,10,10,10,10,10,10,10,9,9,10
"3376",446,443,10,10,10,10,10,10,10,10,10,10
"3377",446,443,9,8,9,10,8,8,9,8,9,9
"3378",446,443,10,10,10,10,1,10,10,9,10,9
"3379",446,443,10,10,10,10,7,10,10,5,10,9
"3380",446,443,9,10,10,10,7,10,10,10,10,10
"3381",446,443,10,8,10,10,10,10,10,7,9,9
"3382",446,443,8,8,9,9,9,9,9,9,9,9
"3383",446,443,10,10,10,10,8,10,10,9,10,10
"3384",446,443,8,9,10,9,9,8,10,8,10,10
"3385",446,443,10,10,10,10,6,8,10,8,10,10
"3386",446,443,10,10,10,9,10,10,10,10,10,10
"3387",446,443,9,10,10,10,10,10,10,10,10,10
"3388",446,443,9,10,10,10,7,9,10,9,10,9
"3389",446,443,8,10,10,10,8,8,10,9,10,10
"3390",446,443,10,10,10,10,8,10,10,10,10,10
"3391",445,442,8,8,8,8,7,9,7,3,7,7
"3392",445,442,7,7,6,10,7,10,6,6,8,7
"3393",445,442,1,1,1,1,1,1,1,1,1,1
"3394",445,442,7,7,6,5,4,10,4,4,6,6
"3395",445,442,8,7,7,6,5,10,9,8,8,8
"3396",445,442,8,6,6,6,8,10,10,7,7,6
"3397",445,442,8,9,7,10,9,10,8,5,6,6
"3398",445,442,9,9,8,7,6,10,10,8,9,8
"3399",445,442,4,2,2,2,3,9,1,1,4,2
"3400",445,442,9,9,9,9,8,10,9,9,8,8
"3401",445,442,7,8,5,10,6,10,10,10,10,6
"3402",445,442,10,10,9,10,6,10,8,5,10,8
"3403",445,442,6,6,5,4,4,9,5,6,4,4
"3404",445,442,7,8,8,8,6,9,8,5,7,7
"3405",445,442,7,6,7,8,7,9,8,7,7,6
"3406",445,442,8,6,10,10,3,9,7,5,6,7
"3407",445,442,9,8,8,7,7,10,8,10,7,8
"3408",445,442,4,7,3,3,3,9,5,7,3,5
"3409",445,442,7,6,6,6,6,6,6,6,6,6
"3410",445,442,8,7,7,9,7,10,8,10,6,6
"3411",445,442,8,9,8,9,8,10,9,3,10,9
"3412",445,442,1,7,2,8,1,10,2,5,1,1
"3413",445,442,9,9,8,6,7,10,8,8,7,8
"3414",445,442,5,7,5,6,4,9,6,6,6,4
"3415",445,442,8,9,7,8,6,9,8,8,8,7
"3416",445,442,7,7,8,9,7,9,9,8,9,8
"3417",445,442,7,7,7,6,8,10,7,7,6,7
"3418",444,441,9,8,9,8,9,10,10,10,8,9
"3419",444,441,10,10,10,10,9,10,10,10,10,10
"3420",444,441,9,7,7,10,7,10,10,10,9,9
"3421",444,441,10,10,10,10,5,10,10,10,10,10
"3422",444,441,10,8,10,10,9,10,10,9,10,9
"3423",444,441,10,10,10,10,10,10,10,10,10,10
"3424",444,441,10,10,9,10,5,10,10,9,10,10
"3425",444,441,10,9,10,10,9,10,10,10,9,10
"3426",444,441,9,10,9,9,9,10,10,10,9,10
"3427",444,441,9,9,10,9,10,10,10,10,10,10
"3428",444,441,10,10,10,10,10,10,10,10,10,10
"3429",444,441,10,9,10,10,10,10,10,10,10,10
"3430",444,441,10,10,10,10,10,10,10,10,9,10
"3431",444,441,7,5,7,10,7,8,9,9,8,8
"3432",444,441,7,6,6,7,7,9,8,8,8,8
"3433",444,441,8,7,9,9,9,9,9,9,9,9
"3434",444,441,10,10,9,10,10,10,10,10,10,10
"3435",444,441,9,8,8,10,8,10,10,10,9,9
"3436",444,441,8,6,7,9,7,10,9,9,9,8
"3437",444,441,10,7,8,9,8,10,8,7,6,8
"3438",444,441,8,6,8,7,7,10,10,10,9,8
"3439",444,441,9,9,10,10,9,10,10,10,10,9
"3440",444,441,7,7,7,5,6,10,8,8,6,7
"3441",444,441,6,6,6,7,7,10,9,7,6,7
"3442",444,441,9,8,10,10,9,10,10,10,9,9
"3443",444,441,10,9,10,10,9,10,10,10,9,9
"3444",251,233,6,6,6,6,6,6,6,6,6,6
"3445",251,233,8,10,9,8,9,9,9,9,10,10
"3446",251,233,8,7,5,10,7,10,10,5,9,7
"3447",251,233,8,8,8,8,8,8,8,8,8,8
"3448",251,233,4,1,2,3,3,7,7,1,4,2
"3449",251,233,5,5,5,5,5,5,5,5,5,5
"3450",251,233,8,8,8,8,7,6,7,8,7,7
"3451",251,233,1,1,1,1,1,1,1,1,1,1
"3452",251,233,6,6,5,6,5,4,4,4,4,4
"3453",251,233,10,9,9,9,10,10,10,10,10,10
"3454",251,233,2,2,2,2,2,2,2,2,2,2
"3455",251,233,9,10,8,9,6,9,9,6,9,9
"3456",251,233,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,2,2.5
"3457",251,233,4,9,6,6,6,7,7,7,7,6
"3458",251,233,6,6,7,7,7,7,7,7,7,7
"3459",251,233,6,6,6,6,6,8,6,5,5,5
"3460",251,233,2,2,2,3,3,3,3,3,3,5
"3461",251,233,9,8,7,7,7,6,7,6,8,7
"3462",251,233,2,2,2,2,2,2,2,2,2,2
"3463",251,233,3,2,2,4,4,6,6,3,2,2
"3464",251,233,9,8,9,8,8,9,6,8,9,9
"3465",251,233,4,2,4,4,4,6,6,8,3,4
"3466",252,234,5,5,5,5,5,5,5,5,5,5
"3467",252,234,10,9,9,8,9,9,9,10,10,9
"3468",252,234,10,10,10,8,10,10,10,10,10,10
"3469",252,234,10,10,6,9,10,10,10,10,10,10
"3470",252,234,6,6,7,6,8,8,8,8,9,8
"3471",252,234,7,3,4,6,5,10,4,3,2,4
"3472",252,234,6,6,7,6,6,6,6,6,6,6
"3473",252,234,2,2,2,2,2,2,2,2,2,2
"3474",252,234,6,5,7,6,6,6,8,6,5,5
"3475",252,234,9,9,9,9,9,9,9,9,9,9
"3476",252,234,5,5,5,5,5,5,5,5,5,5
"3477",252,234,9,7,8,8,6,8,9,6,7,8
"3478",252,234,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1,6,3.5
"3479",252,234,5,1,3,3,3,10,2,5,3,4
"3480",252,234,7,2,7,7,7,7,7,7,7,7
"3481",252,234,7,7,7,7,6,6,4,5,7,7
"3482",252,234,1,3,3,4,4,4,4,4,4,5
"3483",252,234,8,8,7,7,7,7,7,6,7,7
"3484",252,234,3,2,2,3,2,3,4,3,3,3
"3485",252,234,5,2,5,4,3,5,3,3,2,3
"3486",252,234,2,1,2,3,3,3,3,3,2,2
"3487",252,234,2,3,1,1,3,8,2,8,3,4
"3488",253,254,8,8,8,8,8,8,8,8,8,8
"3489",253,254,9,9,9,10,9,9,9,10,10,10
"3490",253,254,10,10,10,8,10,10,10,10,10,10
"3491",253,254,10,10,10,10,10,10,10,10,10,10
"3492",253,254,7,7,6,7,7,7,7,5,7,7
"3493",253,254,7,8,8,9,7,6,8,7,7,7
"3494",253,254,10,10,10,10,10,10,10,10,10,10
"3495",253,254,7,6,8,7,6,7,6,7,6,7
"3496",253,254,8,7,10,10,7,10,10,10,7,9
"3497",253,254,8,7,8,7,9,8,8,8,8,9
"3498",253,254,10,10,10,10,10,10,10,10,10,10
"3499",253,254,9,9,9,9,9,9,9,9,9,9
"3500",253,254,10,9,10,10,7,10,10,10,9,10
"3501",253,254,5,5,5,5,5,5,5,5,5,5
"3502",253,254,10,10,10,10,10,10,10,10,10,10
"3503",253,254,7,8,7,8,7,7,8,8,7,7
"3504",253,254,8,7,7,7,7,7,7,7,7,7
"3505",253,254,2,3,4,4,4,4,5,5,6,5
"3506",253,254,9,8,7,9,8,9,9,9,8,8
"3507",253,254,9,9,8,9,8,9,9,9,9,9
"3508",253,254,5,5,5,5,5,5,5,5,5,5
"3509",253,254,10,10,10,10,10,10,10,10,10,10
"3510",253,254,10,10,10,10,10,10,10,10,10,10
"3511",250,223,10,10,10,10,10,10,10,10,10,10
